4313904,PANAMBI,RIO GRANDE DO SUL,PANAMBI,-53.5002651674452,-28.2927305361369,418.525126
4308458,FORTALEZA DOS VALOS,RIO GRANDE DO SUL,FORTALEZA DOS VALOS,-53.2355232639118,-28.7878829701972,421.804076
4315354,QUINZE DE NOVEMBRO,RIO GRANDE DO SUL,QUINZE DE NOVEMBRO,-53.09672205678179,-28.7423613491272,368.05528
4300554,ALTO ALEGRE,RIO GRANDE DO SUL,ALTO ALEGRE,-52.9907552806891,-28.7747455362725,386.501636
4310009,IBIRUBÁ,RIO GRANDE DO SUL,IBIRUBÁ,-53.08835401952331,-28.627607781644,401.930138
4316709,SANTA BÁRBARA DO SUL,RIO GRANDE DO SUL,SANTA BÁRBARA DO SUL,-53.25052670755039,-28.3651668159572,519.928324
4305603,COLORADO,RIO GRANDE DO SUL,COLORADO,-52.9931763194633,-28.5229477591022,447.660714
4316436,SALDANHA MARINHO,RIO GRANDE DO SUL,SALDANHA MARINHO,-53.0941072015607,-28.4032861698965,531.400591
4305702,CONDOR,RIO GRANDE DO SUL,CONDOR,-53.48894333085291,-28.2052957745073,469.84723
4306429,DOIS IRMÃOS DAS MISSÕES,RIO GRANDE DO SUL,DOIS IRMÃOS DAS MISSÕES,-53.5308646235229,-27.6575367306726,528.182987
4313706,PALMEIRA DAS MISSÕES,RIO GRANDE DO SUL,PALMEIRA DAS MISSÕES,-53.3149539105514,-27.900620874651,623.212432
4302154,BOA VISTA DAS MISSÕES,RIO GRANDE DO SUL,BOA VISTA DAS MISSÕES,-53.31275639375811,-27.666111034262,569.949071
4305306,CHAPADA,RIO GRANDE DO SUL,CHAPADA,-53.0672769044206,-28.0584504604556,462.755786
4312955,NOVA BOA VISTA,RIO GRANDE DO SUL,NOVA BOA VISTA,-52.9814768438008,-27.9879676583412,416.0114
4319364,SÃO PEDRO DAS MISSÕES,RIO GRANDE DO SUL,SÃO PEDRO DAS MISSÕES,-53.24736897885261,-27.7713084599705,483.024531
4311429,LAJEADO DO BUGRE,RIO GRANDE DO SUL,LAJEADO DO BUGRE,-53.1813871337597,-27.6907694076033,393.01155
4316428,SAGRADA FAMÍLIA,RIO GRANDE DO SUL,SAGRADA FAMÍLIA,-53.1356517180311,-27.7067309897243,360.611651
4313490,NOVO BARREIRO,RIO GRANDE DO SUL,NOVO BARREIRO,-53.1134988510144,-27.90678846624491,382.093537
4301958,BARRA FUNDA,RIO GRANDE DO SUL,BARRA FUNDA,-53.0362966696036,-27.923825844394,372.979565
4318457,SÃO JOSÉ DAS MISSÕES,RIO GRANDE DO SUL,SÃO JOSÉ DAS MISSÕES,-53.1187752690111,-27.7781833172731,463.52375
4313466,NOVO XINGU,RIO GRANDE DO SUL,NOVO XINGU,-53.0641092994744,-27.7481146913576,349.730883
4305801,CONSTANTINA,RIO GRANDE DO SUL,CONSTANTINA,-52.98773883211369,-27.7304110856673,456.012283
4313011,NOVA CANDELÁRIA,RIO GRANDE DO SUL,NOVA CANDELÁRIA,-54.1041142397608,-27.6120981601716,297.512609
4306007,CRISSIUMAL,RIO GRANDE DO SUL,CRISSIUMAL,-54.10003490616531,-27.4980122686194,383.277081
4320230,SEDE NOVA,RIO GRANDE DO SUL,SEDE NOVA,-53.9558847238338,-27.6311628717037,473.87484
4309704,HUMAITÁ,RIO GRANDE DO SUL,HUMAITÁ,-53.9765055737001,-27.5614898153462,447.3699179999999
4321477,TIRADENTES DO SUL,RIO GRANDE DO SUL,TIRADENTES DO SUL,-54.0853922050406,-27.3968988834236,402.9641359999999
4321907,TRÊS PASSOS,RIO GRANDE DO SUL,TRÊS PASSOS,-53.9296989580111,-27.45615988307,449.870254
4307450,ESPERANÇA DO SUL,RIO GRANDE DO SUL,ESPERANÇA DO SUL,-53.9927678151195,-27.3599436080705,378.643047
4302378,BOM PROGRESSO,RIO GRANDE DO SUL,BOM PROGRESSO,-53.8667908856402,-27.5467742033812,465.310464
4302600,BRAGA,RIO GRANDE DO SUL,BRAGA,-53.74432938207521,-27.6191925067591,439.97037
4321402,TENENTE PORTELA,RIO GRANDE DO SUL,TENENTE PORTELA,-53.7572696148981,-27.3721669183435,492.6076699999999
4312302,MIRAGUAÍ,RIO GRANDE DO SUL,MIRAGUAÍ,-53.6859940447681,-27.4960764222926,488.114563
4306320,DERRUBADAS,RIO GRANDE DO SUL,DERRUBADAS,-53.8651194603325,-27.2653909355284,454.249413
4323705,VISTA GAÚCHA,RIO GRANDE DO SUL,VISTA GAÚCHA,-53.7013197816331,-27.289978374572,470.791233
4314498,PINHEIRINHO DO VALE,RIO GRANDE DO SUL,PINHEIRINHO DO VALE,-53.6195609569296,-27.2097627884918,213.041627
4301859,BARRA DO GUARITA,RIO GRANDE DO SUL,BARRA DO GUARITA,-53.7144126933058,-27.1880699607268,189.740805
4208401,ITAPIRANGA,SANTA CATARINA,ITAPIRANGA,-53.7148020649025,-27.1753750887232,189.650907
4218756,TUNÁPOLIS,SANTA CATARINA,TUNÁPOLIS,-53.641459736047,-26.972223590726,420.176826
4215554,SANTA HELENA,SANTA CATARINA,SANTA HELENA,-53.6199878739379,-26.9398439228776,514.0663
