id;uf;nome;populacao2010;pib2010;pibPerCapita2010;populacao2012;pib2012;pibPerCapita2012;populacao2014;pib2014;pibPerCapita2014;gini2000;gini2010
2928406;BA;Santa Rita de Cássia;26261;106272.355;4046.77;26653;131598.483;4937.47;28642;182185.361;6360.78;0.6768;0.6061
4304663;RS;Capão do Leão;24294;272055.71;11198.47;24386;343636.25;14091.54;25321;414960.009;16387.98;0.4964;0.4493
1503002;PA;Faro;8181;29520.56;3608.43;7897;41009.684;5193.07;7504;43054.932;5737.6;0.5443;0.5606
3554607;SP;Timburi;2646;23067.992;8718.06;2634;26890.037;10208.82;2704;37835.657;13992.48;0.4761;0.4728
3141405;MG;Medina;21037;119038.328;5658.52;20934;153018.656;7309.58;21485;189836.621;8835.77;0.5773;0.5871
4304671;RS;Capivari do Sul;3890;129263.585;33229.71;4009;150377.724;37510.03;4227;185564.577;43899.83;0.6551;0.6919
3551009;SP;São Vicente;332424;3360635.376;10109.48;336809;3944432.186;11711.18;353040;4940871.132;13995.22;0.5225;0.4892
5205802;GO;Corumbá de Goiás;10344;68041.457;6577.87;10464;98040.536;9369.32;10896;137832.446;12649.82;0.6088;0.5185
3157807;MG;Santa Luzia;203184;2230851.676;10979.47;205666;2655169.731;12910.11;214830;3245048.691;15105.19;0.4792;0.4495
4304689;RS;Capela de Santana;11613;102902.432;8860.97;11851;117221.192;9891.25;11198;167020.312;14915.19;0.4555;0.3964
2109239;MA;Presidente Médici;6370;26412.089;4146.32;6564;29974.061;4566.43;6755;38785.73;5741.78;0.4362;0.5305
4304697;RS;Capitão;2636;35820.153;13588.83;2647;41079.72;15519.35;2749;59299.859;21571.43;0.3626;0.3829
5222203;GO;Vila Boa;4742;71675.769;15115.09;4954;88464.936;17857.27;5371;90668.206;16881.07;0.5308;0.4935
3527306;SP;Louveira;37153;6027355.627;162230.66;39122;7946164.477;203112.43;42796;9244650.604;216016.7;0.4802;0.519
2207553;PI;Paquetá;4147;14055.497;3389.32;3891;17583.759;4519.08;3909;21728.355;5558.55;0.4941;0.4997
1503044;PA;Floresta do Araguaia;17825;271035.984;15205.38;18295;314642.279;17198.27;19005;314167.141;16530.76;0.5722;0.6247
4206405;SC;Guaraciaba;10498;162707.6;15498.91;10417;202794.962;19467.69;10433;227513.017;21807.06;0.4738;0.4653
2500577;PB;Algodão de Jandaíra;2366;13797.663;5831.64;2390;17421.712;7289.42;2461;21112.585;8578.86;0.4509;0.4732
4304713;RS;Caraá;7313;47901.841;6550.23;7450;59017.004;7921.75;7804;85338.866;10935.27;0.4936;0.4106
4108106;PR;Flórida;2540;25906.888;10199.56;2560;34305.612;13400.63;2662;41912.502;15744.74;0.4428;0.3921
4103479;PR;Cafezal do Sul;4285;37928.002;8851.34;4236;52435.413;12378.52;4310;66115.405;15340;0.6248;0.4156
3501905;SP;Amparo;65836;2465216.059;37444.8;66649;3014108.839;45223.62;69808;3516614.3;50375.52;0.5374;0.4977
2109270;MA;Presidente Sarney;17143;69128.693;4032.47;17686;93468.106;5284.86;18210;127625.373;7008.53;0.4789;0.5119
3305307;RJ;São Sebastião do Alto;8906;134863.953;15143.04;8970;121864.707;13585.81;9033;152876.238;16924.19;0.4938;0.4289
3108701;MG;Brás Pires;4650;19658.134;4227.56;4567;30833.716;6751.42;4634;32270.179;6963.78;0.5416;0.4487
2921104;BA;Medeiros Neto;21541;160946.736;7471.65;21642;196860.289;9096.22;23420;268681.07;11472.29;0.6394;0.5434
1503077;PA;Garrafão do Norte;25051;121026.532;4831.21;25157;141780.749;5635.84;25307;182733.973;7220.69;0.5932;0.5453
2912103;BA;Ibicaraí;24241;111564.791;4602.32;23560;132653.322;5630.45;24303;156037.119;6420.49;0.6166;0.5483
2404200;RN;Goianinha;22467;151613.588;6748.28;23209;203077.823;8749.96;24889;261495.341;10506.46;0.6356;0.581
2502508;PB;Boqueirão;16889;99881.609;5914;17043;128701.368;7551.57;17530;155633.217;8878.11;0.4874;0.4611
3125101;MG;Extrema;28564;1884763.511;65983.88;30016;3104037.074;103412.75;32402;4676285.294;144320.88;0.4907;0.4015
2305902;CE;Ipueiras;37874;145213.99;3834.13;37758;166193.306;4401.54;38089;202475.098;5315.84;0.5847;0.5655
3535507;SP;Paraguaçu Paulista;42281;707335.521;16729.39;42680;914104.415;21417.63;44555;902878.635;20264.36;0.5899;0.4641
3534708;SP;Ourinhos;103026;1791042.551;17384.37;104420;2252330.346;21569.91;109489;2847364.321;26005.94;0.5355;0.5117
1503093;PA;Goianésia do Pará;30437;170781.713;5610.99;35299;226404.378;6413.9;37249;318753.747;8557.38;0.6042;0.5619
2109304;MA;Presidente Vargas;10729;32278.173;3008.5;10964;39643.448;3615.78;11206;55551.415;4957.29;0.5853;0.6119
2928505;BA;Santa Teresinha;9658;35571.043;3683.07;9792;47098.959;4809.94;10514;62780.934;5971.17;0.4647;0.5424
5107578;MT;Rondolândia;3538;50716.561;14334.81;3671;53333.182;14528.24;3759;58593.973;15587.65;...;0.534
1503101;PA;Gurupá;29060;103743.605;3569.98;29963;133897.846;4468.77;31182;179676.883;5762.2;0.5427;0.568
3141504;MG;Mendes Pimentel;6329;36865.365;5824.83;6338;40448.401;6381.89;6541;47737.156;7298.14;0.6113;0.485
3551108;SP;Sarapuí;9027;93508.624;10358.77;9212;110315.764;11975.22;9734;124870.35;12828.27;0.6305;0.5133
2206670;PI;Morro do Chapéu do Piauí;6499;21032.05;3236.2;6574;26348.684;4008.01;6641;34702.361;5225.47;0.4467;0.5304
5205901;GO;Corumbaíba;8164;253544.763;31056.44;8412;380952.674;45286.81;8945;440616.711;49258.44;0.5364;0.4779
5107602;MT;Rondonópolis;195550;4826132.447;24679.79;202309;5526301.081;27316.14;211718;7643566.147;36102.58;0.5977;0.5316
5222302;GO;Vila Propício;5145;92062.861;17893.66;5244;140347.852;26763.51;5520;138797.419;25144.46;0.5299;0.524
4304804;RS;Carlos Barbosa;25193;1010716.574;40118.94;25898;1330058.581;51357.58;27279;1732160.269;63497.94;0.4144;0.5073
3534757;SP;Ouroeste;8406;175724.06;20904.6;8725;240223.515;27532.78;9392;354321.322;37725.86;0.543;0.4358
4206504;SC;Guaramirim;35186;1012209.644;28767.4;36640;1167585.304;31866.41;39869;2397187.641;60126.61;0.4517;0.4585
4108205;PR;Formosa do Oeste;7543;105263.001;13955.06;7358;133284.57;18114.24;7381;204240.589;27671.13;0.5069;0.4195
3502002;SP;Analândia;4289;98188.262;22893.04;4401;110803.122;25176.81;4672;135410.948;28983.51;0.509;0.5326
4321204;RS;Taquara;54656;774211.442;14165.17;54918;924478.695;16833.8;57072;1139625.962;19968.21;0.5316;0.508
5217609;GO;Planaltina;81612;499464.738;6119.99;82847;701066.692;8462.19;86751;884061.881;10190.8;0.5455;0.4463
5214879;GO;Nova Iguaçu de Goiás;2826;22847.796;8084.85;2839;29097.499;10249.21;2935;33877.14;11542.47;0.5631;0.4028
2612554;PE;Santa Filomena;13322;49850.628;3741.98;13561;58601.986;4321.36;14076;73837.308;5245.62;0.6282;0.5491
3305406;RJ;Sapucaia;17504;440635.655;25173.43;17581;529402.269;30112.18;17608;719633.597;40869.7;0.569;0.511
3108800;MG;Braúnas;5034;70862.874;14076.85;4973;80446.361;16176.63;5068;101867.547;20100.15;0.5994;0.5589
3518404;SP;Guaratinguetá;112091;2927684.346;26118.82;113258;3427505.405;30262.81;118378;4471713.413;37774.87;0.5804;0.5478
2912202;BA;Ibicoara;17301;198977.799;11500.94;17805;181976.923;10220.55;19309;223359.48;11567.64;0.5583;0.4907
2502607;PB;Igaracy;6156;27236.455;4424.38;6134;36718.079;5985.99;6200;45514.185;7341;0.5239;0.5277
3125200;MG;Fama;2348;27423.304;11679.43;2350;30027.717;12777.75;2421;30965.104;12790.21;0.5883;0.4685
4304853;RS;Carlos Gomes;1607;19432.03;12092.12;1561;21348.448;13676.14;1588;30395.09;19140.49;0.3946;0.443
2207702;PI;Parnaíba;145729;967407.894;6638.4;147732;1244845.003;8426.37;149348;1663948.935;11141.42;0.6516;0.5772
3534807;SP;Ouro Verde;7794;76288.536;9788.11;7899;93386.339;11822.55;8274;93614.156;11314.26;0.4276;0.4004
2306009;CE;Iracema;13725;70358.264;5126.29;13808;80327.918;5817.49;14042;116849.1;8321.4;0.6362;0.5562
2109403;MA;Primeira Cruz;13896;32877.638;2365.98;14355;49311.015;3435.11;14758;63688.348;4315.51;0.5343;0.6089
2928604;BA;Santo Amaro;57811;438783.832;7589.97;57978;517741.01;8929.96;61559;647399.213;10516.73;0.5373;0.569
1503200;PA;Igarapé-Açu;35843;136819.4;3817.19;36414;212043.228;5823.12;37112;271730.511;7321.9;0.5359;0.5731
3141603;MG;Mercês;10372;59877.928;5773.04;10415;78778.061;7563.9;10784;96255.516;8925.77;0.5834;0.589
3551207;SP;Sarutaiá;3622;25395.869;7011.56;3605;30862.573;8561.05;3700;50327.5;13602.03;0.4927;0.4451
1716208;TO;Paranã;10335;199267.87;19280.88;10327;301798.853;29224.25;10579;172710.69;16325.8;0.6523;0.6539
3158003;MG;Santa Maria de Itabira;10561;101230.236;9585.29;10584;112093.998;10590.89;10942;148111.006;13536.01;0.575;0.4567
5107701;MT;Rosário Oeste;17682;140041.659;7920.01;17526;167209.174;9540.64;17275;226292.857;13099.44;0.574;0.508
5100201;MT;Água Boa;20844;354550.128;17009.7;21778;519541.85;23856.27;23057;776345.926;33670.73;0.6733;0.5184
4304903;RS;Casca;8648;214235.046;24772.79;8683;259387.051;29872.98;9016;343821.211;38134.56;0.5203;0.431
4206603;SC;Guarujá do Sul;4908;67644.638;13782.53;4941;97097.724;19651.43;5076;124559.46;24538.9;0.6998;0.4021
2109452;MA;Raposa;26280;87152.079;3316.29;27723;126574.574;4565.69;29167;200408.735;6871.08;0.4859;0.4848
4125357;PR;São Jorge do Patrocínio;6047;51216.292;8469.7;5956;65030.174;10918.43;6051;108473.746;17926.58;0.5316;0.402
4108304;PR;Foz do Iguaçu;256081;6245512.837;24388.82;255718;8219300.609;32142.05;263647;8721301.279;33079.46;0.5837;0.5454
3502101;SP;Andradina;55317;1422125.828;25708.66;55361;1861978.496;33633.4;57198;2131965.255;37273.42;0.5889;0.5204
4321303;RS;Taquari;26135;424905.493;16258.1;26123;499687.678;19128.27;27084;647259.665;23898.23;0.4858;0.5099
2615300;PE;Timbaúba;53823;471338.56;8757.2;53360;591618.907;11087.31;53844;640604.827;11897.42;0.6049;0.5154
5107743;MT;Santa Cruz do Xingu;1899;25214.549;13277.8;2031;34953.482;17209.99;2213;82184.103;37136.96;...;0.563
4108320;PR;Francisco Alves;6424;75417.13;11739.9;6337;85885.528;13553.03;6448;124006.793;19231.82;0.4463;0.4178
3305505;RJ;Saquarema;74221;1464446.286;19730.89;77522;1690179.034;21802.57;80915;1917298.04;23695.21;0.5507;0.5383
4124707;PR;São Jerônimo da Serra;11336;84938.512;7492.81;11275;133603.172;11849.51;11570;145765.369;12598.56;0.5903;0.5527
5107750;MT;Salto do Céu;3903;34874.791;8935.38;3777;39680.464;10505.82;3583;51173.114;14282.2;0.5476;0.481
3518503;SP;Guareí;14568;145818.912;10009.54;15225;168488.982;11066.6;16513;196295.622;11887.34;0.5081;0.4349
2601003;PE;Angelim;10204;47341.936;4639.55;10372;62792.18;6054.01;10795;82279.272;7621.98;0.6149;0.5898
3108909;MG;Brazópolis;14663;106645.985;7273.14;14585;135373.301;9281.68;14957;149244.215;9978.22;0.6282;0.5416
4321329;RS;Taquaruçu do Sul;2970;38974.514;13122.73;2973;43911.163;14769.98;3084;82839.627;26861.1;0.5638;0.5327
2502706;PB;Borborema;5111;37373.442;7312.35;5169;39297.38;7602.51;5332;49350.29;9255.49;0.613;0.5088
5107768;MT;Santa Rita do Trivelato;2466;170788.423;69257.27;2676;360073.108;134556.47;2935;389155.639;132591.36;...;0.4939
2207801;PI;Paulistana;19783;167134.466;8448.39;19947;127258.496;6379.83;20133;146154.989;7259.47;0.6238;0.6083
3534906;SP;Pacaembu;12934;115577.248;8935.92;13333;135934.038;10195.31;13896;160669.996;11562.32;0.5423;0.4579
4206652;SC;Guatambú;4675;177639.355;37997.72;4676;352934.28;75477.82;4743;188923.43;39832.05;0.4984;0.4506
3125309;MG;Faria Lemos;3377;27357.155;8101.02;3342;36615.169;10956.06;3409;42416.659;12442.55;0.5257;0.515
2109502;MA;Riachão;20218;147762.221;7308.45;20093;216374;10768.63;19926;264048.928;13251.48;0.6296;0.6234
2928703;BA;Santo Antônio de Jesus;90949;1088685.694;11970.29;93077;1357082.523;14580.21;100550;1767590.929;17579.22;0.5702;0.5498
5107776;MT;Santa Terezinha;7399;46853.297;6332.38;7568;68600.366;9064.53;7798;80779.01;10358.94;0.619;0.5848
3141702;MG;Mesquita;6072;26545.562;4371.8;5963;32427.234;5438.07;6038;38301.011;6343.33;0.6037;0.4773
4321352;RS;Tavares;5351;54752.397;10232.18;5353;58432.163;10915.78;5547;72832.038;13129.99;0.5919;0.4352
3551306;SP;Sebastianópolis do Sul;3031;235556.202;77715.67;3105;197371.516;63565.71;3293;254441.989;77267.53;0.4144;0.4262
1503309;PA;Igarapé-Miri;58023;237082.371;4086.01;58904;321431.689;5456.87;59998;407586.302;6793.33;0.5225;0.5343
5107792;MT;Santo Antônio do Leste;3757;141734.958;37725.57;4038;308669.223;76441.12;4435;324317.421;73126.81;...;0.493
3305554;RJ;Seropédica;78183;840825.382;10754.58;80138;1156234.885;14428.05;82090;1894660.723;23080.29;0.5599;0.4835
1716307;TO;Pau D'Arco;4588;37199.377;8107.97;4627;43026.567;9299.02;4793;50277.953;10489.87;0.6466;0.5329
3158102;MG;Santa Maria do Salto;5293;23418.676;4424.46;5261;28402.475;5398.68;5400;34716.301;6428.94;0.5203;0.4477
5107800;MT;Santo Antônio do Leverger;18409;176621.475;9594.3;18921;279561.107;14775.18;19030;479978.669;25222.21;0.6464;0.5315
2601052;PE;Araçoiaba;18144;67748.4;3733.93;18617;79701.516;4281.11;19579;114306.393;5838.21;0.5553;0.4599
2104677;MA;Governador Nunes Freire;25402;106540.25;4194.17;25323;148441.505;5861.92;25188;168634.822;6695.05;0.6283;0.5675
2200251;PI;Alagoinha do Piauí;7349;24824.401;3377.93;7413;29613.39;3994.79;7485;38988.786;5208.92;0.5305;0.5289
2207850;PI;Pavussu;3666;13463.243;3672.46;3629;15977.024;4402.6;3645;20590.254;5648.9;0.5706;0.5278
4206702;SC;Herval d'Oeste;21233;317436.341;14950.14;21420;365992.12;17086.47;22083;416634.128;18866.74;0.5026;0.4215
2109551;MA;Ribamar Fiquene;7294;37881.039;5193.45;7444;46635.918;6264.9;7563;54827.466;7249.43;0.7072;0.5912
4305009;RS;Catuípe;9323;151585.977;16259.36;9191;138757.595;15097.12;9438;259404.794;27485.14;0.579;0.5605
4108403;PR;Francisco Beltrão;78957;1299819.941;16462.38;80727;1740332.813;21558.25;85486;2404630.306;28128.94;0.574;0.4721
3502200;SP;Angatuba;22211;541193.687;24366.02;22650;624706.514;27580.86;23917;765382.457;32001.61;0.5611;0.4496
4321402;RS;Tenente Portela;13716;163288.778;11904.99;13625;192602.43;14135.96;14056;289946.612;20627.96;0.595;0.555
2105203;MA;Igarapé Grande;11047;40758.405;3689.55;11289;49738.007;4405.88;11533;72657.707;6299.98;0.4894;0.5319
2408300;RN;Nova Cruz;35541;247259.398;6957.02;35741;291204.362;8147.63;37239;358802.121;9635.12;0.6016;0.527
3305604;RJ;Silva Jardim;21360;225491.321;10556.71;21362;275398.907;12892;21336;343290.892;16089.75;0.5686;0.5072
4124806;PR;São João;10607;175479.498;16543.74;10508;310079.698;29508.92;10743;523960.42;48772.26;0.6041;0.4365
3518602;SP;Guariba;35491;618831.315;17436.29;36151;653832.238;18086.15;38128;760060.687;19934.45;0.5164;0.4388
3109006;MG;Brumadinho;34013;1335180.09;39254.99;35085;2401987.989;68461.96;37314;2958775.909;79293.99;0.5696;0.572
2912400;BA;Ibipeba;17021;63617.028;3737.56;17277;77532.852;4487.63;18540;92555.471;4992.2;0.5558;0.57
5107859;MT;São Félix do Araguaia;10531;116930.15;11103.42;10804;229651.616;21256.17;11039;352457.084;31928.35;0.645;0.6234
2502805;PB;Brejo do Cruz;13123;60707.903;4626.07;13313;72311.364;5431.64;13790;94958.822;6886.06;0.5411;0.4772
3535002;SP;Palestina;11052;220099.739;19914.92;11346;213745.277;18838.82;12070;274758.689;22763.77;0.5034;0.4067
2404507;RN;Guamaré;12431;701908.463;56464.36;13047;-19046.434;-1459.83;14282;261758.641;18327.87;0.4985;0.5309
4321436;RS;Terra de Areia;9878;88774.087;8987.05;10070;118206.003;11738.43;10553;156348.822;14815.58;0.5664;0.4324
4206751;SC;Ibiam;1945;29274.788;15051.3;1944;30158.272;15513.51;1971;39234.936;19906.11;0.4892;0.4723
3125408;MG;Felício dos Santos;5137;24537.723;4776.66;5054;31586.764;6249.85;5118;36259.28;7084.66;0.5527;0.4627
2109601;MA;Rosário;39582;159324.988;4025.19;40469;222972.867;5509.72;41349;295951.363;7157.4;0.6121;0.5147
2928802;BA;Santo Estêvão;47901;390081.143;8143.49;48897;440379.464;9006.27;52704;599238.072;11369.88;0.5533;0.5755
5107875;MT;Sapezal;18080;827963.041;45794.42;19639;1689727.169;86039.37;21811;1778670.889;81549.26;0.456;0.4993
4108452;PR;Foz do Jordão;5414;49247.004;9096.23;5276;67967.068;12882.31;5277;81501.335;15444.63;0.6227;0.551
5209457;GO;Guarinos;2306;17970.732;7793.03;2217;22679.524;10229.83;2177;28893.249;13272.05;0.6012;0.4709
3141801;MG;Minas Novas;30803;137669.959;4469.37;30852;179837.312;5829.03;31864;257426.777;8078.92;0.5326;0.5014
5107883;MT;Serra Nova Dourada;1365;13758.048;10079.16;1419;15818.972;11147.97;1492;19668.807;13182.85;...;0.4647
3551405;SP;Serra Azul;11259;83111.509;7381.78;11832;115291.44;9744.04;12908;147996.61;11465.5;0.4979;0.4573
1503408;PA;Inhangapi;10064;45885.373;4559.36;10393;63466.85;6106.69;10876;86666.939;7968.64;0.6022;0.5257
4210035;SC;Luzerna;5599;99750.28;17815.73;5605;133726.334;23858.4;5700;186576.308;32732.69;0.5035;0.4292
3158201;MG;Santa Maria do Suaçuí;14399;69730.302;4842.72;14402;90884.741;6310.56;14854;111721.783;7521.33;0.6166;0.5459
4321469;RS;Tio Hugo;2724;54104.715;19862.23;2767;65853.845;23799.73;2893;86334.057;29842.4;...;0.4192
5206206;GO;Cristalina;46568;1060336.116;22769.63;48463;1585441.309;32714.47;52235;1822694.178;34894.12;0.597;0.5753
5107909;MT;Sinop;113082;2240640.723;19814.3;118833;3003368.419;25273.86;126817;4287335.478;33807.26;0.5537;0.4952
2306256;CE;Itaitinga;35838;200020.01;5581.23;36814;279555.598;7593.73;38131;435899.935;11431.64;0.5048;0.5104
4206801;SC;Ibicaré;3373;49785.457;14759.99;3341;59566.377;17828.91;3336;82183.051;24635.21;0.5194;0.4371
4305108;RS;Caxias do Sul;435482;16471201.247;37822.92;446911;20150487.821;45088.37;470223;22376338.3;47586.65;0.51;0.4925
4321493;RS;Toropi;2952;32495.477;11007.95;2916;35235.934;12083.65;2997;58027.716;19361.93;0.4585;0.4541
4108502;PR;General Carneiro;13667;233624.289;17094.04;13635;224658.331;16476.59;14039;271700.033;19353.23;0.5461;0.4871
2207959;PI;Nova Santa Rita;4192;14777.544;3525.18;4233;18573.701;4387.83;4276;33146.342;7751.72;0.51;0.6312
4305116;RS;Centenário;2967;31708.941;10687.21;2941;41849.759;14229.77;3031;55116.523;18184.27;0.4833;0.4989
4321501;RS;Torres;34646;505242.24;14582.99;35227;659063.205;18709.04;36859;860062.712;23333.86;0.5315;0.4785
1503457;PA;Ipixuna do Pará;51383;387766.77;7546.6;51569;440662.334;8545.1;56613;488004.402;8620.01;0.5932;0.5863
4305124;RS;Cerrito;6404;52861.429;8254.44;6324;60834.526;9619.63;6501;78780.543;12118.22;0.4511;0.4916
5107941;MT;Tabaporã;9917;132177.63;13328.39;9795;342830.574;35000.57;9582;355234.74;37073.13;0.7489;0.4596
3305703;RJ;Sumidouro;14920;206675.772;13852.26;15010;285918.187;19048.51;15099;343157.764;22727.18;0.5441;0.4743
4124905;PR;São João do Caiuá;5909;64372.16;10893.92;5884;75878.085;12895.66;6044;90316.631;14943.19;0.4962;0.4663
4305132;RS;Cerro Branco;4454;44612.992;10016.39;4478;51602.723;11523.61;4654;66440.637;14276.03;0.5132;0.4121
3518701;SP;Guarujá;290607;4443142.099;15289.18;294669;5671910.821;19248.41;308989;7456001.455;24130.31;0.5289;0.5191
2601201;PE;Arcoverde;69157;447132.633;6465.47;69880;683212.235;9776.94;72672;870062.641;11972.46;0.6162;0.597
5107958;MT;Tangará da Serra;84076;1464263.222;17415.95;87145;1789297.211;20532.41;92298;2263917.675;24528.35;0.6009;0.5671
2502904;PB;Brejo dos Santos;6197;29259.092;4721.49;6236;37958.492;6086.99;6389;43631.256;6829.12;0.5429;0.4735
3502804;SP;Araçatuba;181618;4132001.175;22751.06;183441;5423054.63;29562.94;191662;6622807.749;34554.62;0.6297;0.54
2407807;RN;Monte Alegre;20670;100879.983;4880.5;20959;129888.41;6197.26;21996;162964.015;7408.8;0.5834;0.548
3535101;SP;Palmares Paulista;10938;76973.804;7037.28;11312;92503.932;8177.5;12132;100511.714;8284.84;0.4243;0.341
2404606;RN;Ielmo Marinho;12188;63786.111;5233.52;12462;74414.351;5971.3;13237;92413.601;6981.46;0.6137;0.5159
2306306;CE;Itapajé;48366;594791.111;12297.71;49130;383759.04;7811.09;50671;521930.842;10300.39;0.5958;0.5408
3125507;MG;São Gonçalo do Rio Preto;3039;17265.36;5681.26;3071;22220.362;7235.55;3180;26049.883;8191.79;0.6038;0.4367
2109700;MA;Sambaíba;5484;95540.469;17421.68;5522;158816.44;28760.67;5546;185514.097;33450.07;0.7037;0.5557
4305157;RS;Cerro Grande;2417;28000.345;11584.75;2390;24659.773;10317.9;2457;40899.597;16646.15;0.4748;0.4893
2208007;PI;Picos;73417;682827.836;9300.68;75481;886082.767;11739.15;76309;1214900.294;15920.8;0.6163;0.563
3141900;MG;Minduri;3840;35677.941;9291.13;3841;39276.676;10225.64;3960;56741.9;14328.76;0.5464;0.4902
3551504;SP;Serrana;38891;420611.208;10815.13;39826;509438.151;12791.6;42264;672858.253;15920.36;0.4457;0.3819
1503507;PA;Irituia;31382;105747.939;3369.7;31492;121281.06;3851.17;31644;175752.313;5554.05;0.6042;0.5868
4305173;RS;Cerro Grande do Sul;10280;88898.006;8647.67;10570;108586.372;10273.07;11141;142386.965;12780.45;0.5179;0.5026
3305752;RJ;Tanguá;30731;340479.234;11079.34;31438;454032.675;14442.16;32140;569242.919;17711.35;0.4778;0.4615
1716505;TO;Pedro Afonso;11542;175468.04;15202.57;11919;345733.027;29006.88;12698;701436.218;55239.9;0.5937;0.5186
3158300;MG;Santana da Vargem;7239;89511.39;12365.16;7188;152192.059;21173.07;7364;121917.861;16555.93;0.5472;0.4021
2932101;BA;Ubaíra;19759;92787.828;4695.98;20714;120687.533;5826.38;20770;148364.384;7143.21;0.5122;0.5831
5206305;GO;Cristianópolis;2933;41853.657;14269.91;2934;50425.454;17186.59;3020;378970.275;125486.85;0.5217;0.5255
5108006;MT;Tapurah;10390;254163.052;24462.28;11042;512001.421;46368.54;11950;639923.309;53550.07;0.6653;0.5586
4206900;SC;Ibirama;17342;269202.616;15523.16;17561;335644.614;19113.07;18255;384593.877;21067.87;0.4788;0.3719
2928950;BA;São Domingos;9221;35442.856;3843.71;9266;44792.853;4834.11;9849;57177.283;5805.39;0.4216;0.4729
4305207;RS;Cerro Largo;13289;382027.847;28747.67;13384;482540.46;36053.53;13926;576551.211;41401.06;0.5351;0.4721
4108601;PR;Goioerê;29024;391231.55;13479.59;28908;520083.898;17991;29722;640039.161;21534.19;0.5787;0.492
2109759;MA;Santa Filomena do Maranhão;7063;25993.18;3680.19;7246;31814.721;4390.66;7503;45646.859;6083.81;0.5528;0.5921
4321600;RS;Tramandaí;41655;485427.545;11653.52;43178;623067.115;14430.2;45744;826158.486;18060.48;0.5961;0.5191
3502408;SP;Anhumas;3738;40677.723;10882.22;3788;53032.594;14000.16;3970;62893.99;15842.31;0.4668;0.4225
4125001;PR;São João do Ivaí;11523;120531.815;10460.11;11273;177245.746;15723.03;11342;209222.489;18446.7;0.4953;0.4367
3305802;RJ;Teresópolis;163805;2896777.684;17684.31;167622;3874684.566;23115.61;171482;4867921.978;28387.36;0.5808;0.5696
3518800;SP;Guarulhos;1222357;35671510.219;29182.56;1244518;42426240.826;34090.5;1312197;51389523.616;39162.96;0.5457;0.5345
3109204;MG;Buenópolis;10291;63642.342;6184.27;10281;81804.153;7956.83;10586;101244.966;9564.04;0.6464;0.4991
5108055;MT;Terra Nova do Norte;11302;127004.564;11237.35;10929;151910.402;13899.75;10391;188875.397;18176.83;0.5677;0.5086
2503001;PB;Caaporã;20363;269041.443;13212.27;20653;350596.104;16975.55;21387;400549.911;18728.66;0.5383;0.4895
4321626;RS;Travesseiro;2314;44431.12;19201;2309;48377.484;20951.7;2388;62417.983;26138.18;0.3464;0.3516
2406908;RN;Lucrécia;3633;18866.966;5193.22;3696;26795.3;7249.81;3897;34558.64;8868.01;0.5765;0.6169
3535200;SP;Palmeira d'Oeste;9584;104224.703;10874.86;9473;122299.843;12910.36;9647;154537.058;16019.18;0.5078;0.4283
2404705;RN;Ipanguaçu;13855;78800.167;5687.49;14148;97838.062;6915.33;14983;120693.378;8055.35;0.5716;0.4835
4321634;RS;Três Arroios;2855;38522.422;13492.97;2812;43155.576;15346.93;2885;130646.895;45284.89;0.4404;0.6236
2207777;PI;Patos do Piauí;6106;20430.602;3345.99;6178;25978.879;4205.06;6241;34529.321;5532.66;0.6049;0.508
3125606;MG;Felisburgo;6887;33087.965;4804.41;6974;39744.083;5698.89;7288;51019.767;7000.52;0.5564;0.5288
2208106;PI;Pimenteiras;11713;40749.91;3479.03;11798;48087.291;4075.88;11900;63044.265;5297.84;0.6271;0.5735
2604403;PE;Chã de Alegria;12375;58386.333;4718.09;12601;63167.129;5012.87;13105;82545.083;6298.75;0.5582;0.463
1711506;TO;Jaú do Tocantins;3507;26877.672;7664.01;3566;33843.647;9490.65;3730;42388.273;11364.15;0.554;0.6537
2929008;BA;São Félix;14099;95459.676;6770.67;14159;108289.04;7648.07;15049;144010.957;9569.47;0.5941;0.4921
2109809;MA;Santa Helena;39060;113287.216;2900.34;40356;168689.815;4180.04;40518;220604.975;5444.62;0.6305;0.5021
3551603;SP;Serra Negra;26362;380643.79;14439.11;26770;470469.092;17574.49;28103;597784.064;21271.18;0.5479;0.4836
1503606;PA;Itaituba;97343;906106.524;9308.39;97908;929674.707;9495.39;98405;1438851.615;14621.73;0.6353;0.577
3142007;MG;Mirabela;13043;58022.866;4448.58;13116;71722.675;5468.33;13598;94673.592;6962.32;0.5827;0.4864
1716604;TO;Peixe;10389;421891.769;40609.47;10629;506273.321;47631.32;11209;389192.957;34721.47;0.5402;0.6359
2601706;PE;Belo Jardim;72412;811692.184;11209.36;72996;1056491.849;14473.28;75186;1286102.361;17105.61;0.551;0.5181
2107456;MA;Olinda Nova do Maranhão;13122;39151.994;2983.69;13643;51546.442;3778.23;14110;71855.187;5092.5;0.5624;0.6022
4321667;RS;Três Cachoeiras;10239;115971.619;11326.46;10322;137995.861;13369.1;10761;195376.176;18155.95;0.485;0.3947
5206404;GO;Crixás;15762;257575.515;16341.55;15925;420314.892;26393.4;16592;369852.139;22290.99;0.549;0.5589
3109253;MG;Bugre;3990;17386.703;4357.57;3999;21226.724;5308.01;4128;29490.037;7143.9;0.6096;0.4376
